"CropID","Crop","Crop_Year","Season","State","Production","Yield","Area","Annual_Rainfall","Fertilizer","Pesticide","PARTIND"
"       38503","Potato","        2003","Whole Year","Tamil Nadu","       70103","      17.054","-0.239599754"," -1.33693519","-0.249337931","-0.224141339","           1"
"       38603","Ragi","        2003","Kharif","Tamil Nadu","      176381"," 1.792962963","-0.083904427"," -1.33693519","-0.130392219","-0.095753419","           1"
"       38703","Rapeseed &Mustard","        2003","Rabi","Tamil Nadu","          93"," 0.386666667","-0.245010295"," -1.33693519","-0.253471393","-0.228602926","           1"
"       38803","Rice","        2003","Kharif","Tamil Nadu","     3222776"," 2.728214286","1.6603122527"," -1.33693519","1.2021275058","1.3425450693","           1"
"       38903","Sesamum","        2003","Kharif","Tamil Nadu","       29004"," 0.347142857","-0.131124195"," -1.33693519","-0.166466448","-0.134691311","           1"
"       39003","Small millets","        2003","Kharif","Tamil Nadu","       42529"," 2.611153846","-0.151901221"," -1.33693519","-0.182339359","-0.151824253","           0"
"       39103","Sugarcane","        2003","Whole Year","Tamil Nadu","    19529277"," 96.11384615","0.0165692611"," -1.33693519","-0.053633882","-0.012901812","           1"
"       39203","Sunflower","        2003","Kharif","Tamil Nadu","       13408","      1.1916","-0.231376822"," -1.33693519","-0.243055902","-0.217360628","           1"
"       39303","Sweet potato","        2003","Whole Year","Tamil Nadu","       15049","       14.55","-0.244105582"," -1.33693519","-0.252780223"," -0.22785689","           1"
"       39403","Tapioca","        2003","Whole Year","Tamil Nadu","     3201414"," 33.38214286"," -0.11585869"," -1.33693519","-0.154804143","-0.122103223","           1"
"       39503","Turmeric","        2003","Whole Year","Tamil Nadu","       67250"," 3.909615385","-0.223443181"," -1.33693519","-0.236994881","-0.210818468","           0"
"       39603","Urad","        2003","Kharif","Tamil Nadu","       75920"," 0.412962963","0.0079219467"," -1.33693519","-0.060240124","-0.020032474","           1"
"       39703","Arecanut","        2003","Whole Year","West Bengal","       18519"," 2.096666667","-0.233015677","0.1088796418","-0.244307929","-0.218712044","           0"
"       39803","Arhar/Tur","        2003","Kharif","West Bengal","        3382"," 1.016153846","-0.240937038","0.1088796418","-0.250359568","-0.225244077","           1"
"       39903","Bajra","        2003","Kharif","West Bengal","         179","        0.67","-0.245171315","0.1088796418","-0.253594406","-0.228735705","           1"
"       40003","Barley","        2003","Rabi","West Bengal","        4142"," 1.327142857","-0.241324577","0.1088796418","-0.250655634","-0.225563646","           1"
"       40103","Cardamom","        2003","Whole Year","West Bengal","         704","        0.24","-0.241601586","0.1088796418","-0.250867259"," -0.22579207","           1"
"       40203","Castor seed","        2003","Kharif","West Bengal","          48","         1.2","-0.245468793","0.1088796418","-0.253821668","-0.228981007","           1"
"       40303","Coconut","        2003","Whole Year","West Bengal","   317488500"," 12370.06944","-0.212169059","0.1088796418","-0.228381852","-0.201521714","           1"
"       40403","Cotton(lint)","        2003","Kharif","West Bengal","        2772","        2.55","-0.243573397","0.1088796418","-0.252373653","-0.227418046","           1"
"       40503","Dry chillies","        2003","Whole Year","West Bengal","       66252"," 0.999444444","-0.163010229","0.1088796418","-0.190826248","-0.160984853","           1"
"       40603","Ginger","        2003","Kharif","West Bengal","       16419"," 1.623529412"," -0.23453445","0.1088796418","-0.245468218","-0.219964439","           1"
"       40703","Gram","        2003","Rabi","West Bengal","       47678"," 0.973571429","-0.182081535","0.1088796418"," -0.20539605","-0.176711242","           2"
"       40803","Groundnut","        2003","Kharif","West Bengal","        1833"," 1.077142857","-0.243078057","0.1088796418","-0.251995231","-0.227009583","           1"
"       40903","Groundnut","        2003","Rabi","West Bengal","       14476","        1.48","-0.233006125","0.1088796418","-0.244300632","-0.218704168","           1"
"       41003","Groundnut","        2003","Summer","West Bengal","       59508","    1.330625","-0.197911975","0.1088796418","-0.217489945"," -0.18976518","           1"
"       41103","Horse-gram","        2003","Rabi","West Bengal","        1783"," 0.457272727","-0.239943627","0.1088796418","-0.249600637","  -0.2244249","           2"
"       41203","Jowar","        2003","Kharif","West Bengal","         616","      0.5325","-0.243772625","0.1088796418","-0.252525857","-0.227582331","           1"
"       41303","Jute","        2003","Kharif","West Bengal","     8366723"," 14.47764706","0.6010878725","0.1088796418","0.3929176202","0.4690980704","           0"
"       41403","Khesari","        2003","Rabi","West Bengal","       40944"," 0.977647059","-0.196843512","0.1088796418","-0.216673677","-0.188884116","           1"
"       41503","Linseed","        2003","Rabi","West Bengal","        1907"," 0.316923077","-0.237303173","0.1088796418","-0.247583424","-0.222247556","           1"
"       41603","Maize","        2003","Kharif","West Bengal","      126059"," 2.133333333","-0.169748502","0.1088796418"," -0.19597405","  -0.1665413","           0"
"       41703","Masoor","        2003","Rabi","West Bengal","       53186"," 0.669411765","-0.150849133","0.1088796418","-0.181535602","-0.150956691","           0"
"       41803","Mesta","        2003","Kharif","West Bengal","       98807"," 11.30461538","-0.232266525","0.1088796418","-0.243735604","-0.218094286","           0"
"       41903","Moong(Green Gram)","        2003","Kharif","West Bengal","         431","        0.61","-0.244383955","0.1088796418","-0.252992891"," -0.22808644","           1"
"       42003","Moong(Green Gram)","        2003","Rabi","West Bengal","         960"," 0.597692308"," -0.24351745","0.1088796418","-0.252330911","-0.227371911","           1"
"       42103","Moong(Green Gram)","        2003","Summer","West Bengal","        3400"," 0.428666667","-0.233483727","0.1088796418","-0.244665503","-0.219098002","           0"
"       42203","Niger seed","        2003","Kharif","West Bengal","        4953","     0.54625","-0.234669543","0.1088796418","-0.245571424","-0.220075838","           1"
"       42303","Other Kharif pulses","        2003","Kharif","West Bengal","         388","       0.496","-0.244486298","0.1088796418","-0.253071077","-0.228170833","           2"
"       42403","Peas & beans (Pulses)","        2003","Rabi","West Bengal","       17206"," 1.140588235","-0.225591022","0.1088796418","-0.238635756","  -0.2125896","           1"
"       42503","Potato","        2003","Whole Year","West Bengal","     7621635"," 21.86777778"," 0.175345799","0.1088796418","0.0676657653","0.1180269061","           0"
"       42603","Ragi","        2003","Kharif","West Bengal","       15505","        0.76","-0.227214867","0.1088796418","-0.239876316","-0.213928638","           1"
"       42703","Rapeseed &Mustard","        2003","Rabi","West Bengal","      419436"," 0.845555556","0.3712674444","0.1088796418","0.2173429585"," 0.279585851","           2"
"       42803","Rice","        2003","Autumn","West Bengal","      719205"," 2.131666667","0.2180952178","0.1088796418","0.1003248061","0.1532785037","           1"
"       42903","Rice","        2003","Summer","West Bengal","     4289454"," 2.879444444","1.6514384187","0.1088796418","1.1953482105","1.3352276172","           2"
"       43003","Rice","        2003","Winter","West Bengal","     9653580"," 2.283333333","5.3856782077","0.1088796418","4.0481750606","4.4145190287","           1"
"       43103","Safflower","        2003","Rabi","West Bengal","         978","      0.4925","-0.243651178","0.1088796418","-0.252433075","-0.227482184","           1"
"       43203","Sannhamp","        2003","Whole Year","West Bengal","        6669"," 5.142857143","-0.243786271","0.1088796418","-0.252536281","-0.227593583","           1"
"       43303","Sesamum","        2003","Whole Year","West Bengal","      143004"," 0.763333333"," -0.02263772","0.1088796418","-0.083586626"," -0.04523228","           1"
"       43403","Small millets","        2003","Kharif","West Bengal","        1828","      0.8025","-0.241762606","0.1088796418","-0.250990273","-0.225924849","           1"
"       43503","Small millets","        2003","Rabi","West Bengal","        1169","           1"," -0.24411104","0.1088796418","-0.252784393","-0.227861391","           1"
"       43603","Soyabean","        2003","Kharif","West Bengal","          15","        0.72"," -0.24549472","0.1088796418","-0.253841475","-0.229002387","           0"
"       43703","Sugarcane","        2003","Whole Year","West Bengal","     1252628"," 74.46533333","-0.222457957","0.1088796418","-0.236242206","-0.210006043","           1"
"       43803","Sunflower","        2003","Kharif","West Bengal","        5594"," 0.585333333","-0.233972245","0.1088796418","-0.245038713","-0.219500839","           1"
"       43903","Tobacco","        2003","Whole Year","West Bengal","        9598","       0.718","-0.227789354","0.1088796418","-0.240315203","-0.214402365","           1"
"       44003","Turmeric","        2003","Whole Year","West Bengal","       24496"," 1.866111111","-0.228303798","0.1088796418","-0.240708221","-0.214826582","           1"
"       44103","Urad","        2003","Kharif","West Bengal","       31163"," 0.523529412","-0.175620271","0.1088796418","-0.200459873","-0.171383219","           1"
"       44203","Urad","        2003","Rabi","West Bengal","       11106","       0.665","-0.224854152","0.1088796418","-0.238072813","-0.211981969","           1"
"       44303","Wheat","        2003","Rabi","West Bengal","      985686"," 2.194444444","0.3354050377","0.1088796418","0.1899453508","0.2500133524","           1"
"       44403","Arecanut","        2004","Whole Year","Karnataka","      203646"," 1.297272727","-0.037072199","-0.391787758","-0.079554716","-0.078621461","           1"
"       44503","Arhar/Tur","        2004","Kharif","Karnataka","      291113","     0.53875","0.5215413128","-0.391787758","0.3875626671","0.3244370331","           1"
"       44603","Bajra","        2004","Kharif","Karnataka","      264203","       0.592","0.3581265831","-0.391787758","0.2509138764","0.2065277927","           2"
"       44703","Bajra","        2004","Rabi","Karnataka","         200","         0.9"," -0.24522044","-0.391787758"," -0.25361005","-0.228807439","           1"
"       44803","Bajra","        2004","Summer","Karnataka","        1705"," 0.873333333","-0.242646851","-0.391787758","-0.251457993","-0.226950507","           0"
"       44903","Banana","        2004","Whole Year","Karnataka","      526898"," 16.32777778","-0.188242593","-0.391787758","-0.205964689","   -0.187696","           0"
"       45003","Black pepper","        2004","Whole Year","Karnataka","       27517","        2.26","-0.228679057","-0.391787758","-0.239778004","-0.216872273","           1"
"       45103","Cardamom","        2004","Whole Year","Karnataka","        1105","      0.0575","-0.218967373","-0.391787758","-0.231657012","-0.209864966","           1"
"       45203","Castor seed","        2004","Kharif","Karnataka","       17493","       0.908","-0.218012171","-0.391787758","-0.230858263","-0.209175755","           0"
"       45303","Coconut","        2004","Whole Year","Karnataka","  1551729000"," 4165.395185","0.2773901137","-0.391787758"," 0.183401352","0.1482737063","           0"
"       45403","Coriander","        2004","Whole Year","Karnataka","        1491","       0.119","-0.232387973","-0.391787758","-0.242879432","-0.219548381","           1"
"       45503","Cotton(lint)","        2004","Kharif","Karnataka","      624566"," 1.357142857","0.4665939543","-0.391787758","0.3416152173","0.2847906602","           1"
"       45603","Dry chillies","        2004","Whole Year","Karnataka","      104577"," 1.084814815","-0.037667154","-0.391787758","-0.080052222","-0.079050741","           1"
"       45703","Garlic","        2004","Whole Year","Karnataka","        3584","    1.360625","-0.238424854","-0.391787758","-0.247927524","-0.223904195","           1"
"       45803","Ginger","        2004","Kharif","Karnataka","      143455","       12.84","-0.230487119","-0.391787758","-0.241289922","-0.218176851","           1"
"       45903","Gram","        2004","Rabi","Karnataka","      230979","      0.5444","0.3113516668","-0.391787758","0.2118002924","0.1727781126","           0"
"       46003","Groundnut","        2004","Kharif","Karnataka","      538320","      0.6988","0.8636390067","-0.391787758","0.6736276765","0.5712720601","           0"
"       46103","Groundnut","        2004","Rabi","Karnataka","      145766"," 1.042692308","-0.032989389","-0.391787758","-0.076140635","-0.075675576","           1"
"       46203","Horse-gram","        2004","Kharif","Karnataka","       73217"," 0.553461538","-0.053471666","-0.391787758"," -0.09326809"," -0.09045423","           1"
"       46303","Horse-gram","        2004","Rabi","Karnataka","       48305","      0.3556","-0.051288345","-0.391787758","-0.091442379"," -0.08887889","           1"
"       46403","Jowar","        2004","Kharif","Karnataka","      530865"," 1.296190476","0.2705331222","-0.391787758","0.1776674772","0.1433261556","           1"
"       46503","Jowar","        2004","Rabi","Karnataka","      815027","        0.61","1.4856247654","-0.391787758","1.1937374729","1.0200557682","           1"
"       46603","Jowar","        2004","Summer","Karnataka","       12690"," 0.799230769","-0.223721554","-0.391787758","-0.235632499","-0.213295267","           1"
"       46703","Linseed","        2004","Rabi","Karnataka","        3046"," 0.206428571","-0.225854386","-0.391787758"," -0.23741599","-0.214834177","           1"
"       46803","Maize","        2004","Kharif","Karnataka","     2310082","      3.0068","0.8240786006","-0.391787758","0.6405469275","0.5427278925","           1"
"       46903","Maize","        2004","Rabi","Karnataka","      171589","  2.84826087"," -0.16709031","-0.391787758","-0.188276969","-0.172433914","           0"
"       47003","Maize","        2004","Summer","Karnataka","       27678"," 3.007826087","-0.233165781","-0.391787758","-0.243529841","-0.220109595","           1"
"       47103","Mesta","        2004","Kharif","Karnataka","        3983","       1.714","-0.241688919","-0.391787758","-0.250656962","-0.226259327","           1"
"       47203","Moong(Green Gram)","        2004","Kharif","Karnataka","       81212"," 0.170833333","0.4607699464","-0.391787758","0.3367451322"," 0.280588442","           1"
"       47303","Moong(Green Gram)","        2004","Rabi","Karnataka","        1412"," 0.239411765","-0.237619755","-0.391787758","-0.247254293","-0.223323288","           0"
"       47403","Niger seed","        2004","Kharif","Karnataka","        6169"," 0.213913043","-0.200901759","-0.391787758","-0.216550392","-0.196830016","           1"
"       47503","Onion","        2004","Whole Year","Karnataka","      841333","      7.8688","-0.059889264","-0.391787758","-0.098634541","-0.095084743","           0"
"       47603","Other  Rabi pulses","        2004","Rabi","Karnataka","        2810"," 0.120384615","-0.212799492","-0.391787758","-0.226499377","-0.205414631","           1"
"       47703","Other Kharif pulses","        2004","Kharif","Karnataka","       54161"," 0.276153846","-0.020574482","-0.391787758","-0.065759184","-0.066717801","           1"
"       47803","Potato","        2004","Whole Year","Karnataka","      360759","    10.17875","-0.174651422","-0.391787758","-0.194599636","-0.177889512","           2"
"       47903","Ragi","        2004","Kharif","Karnataka","     1571399"," 1.603157895","0.9017857126","-0.391787758","0.7055262773","0.5987961954","           1"
"       48003","Ragi","        2004","Rabi","Karnataka","       30621"," 1.294285714","-0.184645572","-0.391787758","-0.202956829","-0.185100628","           1"
"       48103","Ragi","        2004","Summer","Karnataka","       11853"," 1.556923077","-0.235361383","-0.391787758","-0.245365822","-0.221693796","           0"
"       48203","Rapeseed &Mustard","        2004","Rabi","Karnataka","        1627"," 0.216315789","-0.237533787","-0.391787758","-0.247182405","-0.223261259","           1"
"       48303","Rice","        2004","Kharif","Karnataka","     2627561","        2.37","1.1941869341","-0.391787758","0.9500346723","0.8097735411","           1"
"       48403","Rice","        2004","Rabi","Karnataka","      144235"," 3.388666667","-0.185671733","-0.391787758","-0.203814914","-0.185841038","           0"
"       48503","Rice","        2004","Summer","Karnataka","      935326"," 4.251666667","0.0400235835","-0.391787758","-0.015086565","-0.022994253","           1"
"       48603","Safflower","        2004","Rabi","Karnataka","       48832","    0.488125","-0.116639227","-0.391787758","-0.146089343","-0.136031756","           2"
"       48703","Sannhamp","        2004","Whole Year","Karnataka","          37","        0.25","-0.245322783","-0.391787758"," -0.25369563","-0.228881283","           1"
"       48803","Sesamum","        2004","Kharif","Karnataka","       57400","      0.5664","-0.100142875","-0.391787758","-0.132294953","-0.124129081","           0"
"       48903","Small millets","        2004","Kharif","Karnataka","       30584"," 0.532105263","-0.165888119","-0.391787758","-0.187271687","-0.171566493","           1"
"       49003","Soyabean","        2004","Kharif","Karnataka","       99535"," 0.633846154","-0.028513582","-0.391787758","-0.072397927"," -0.07244613","           1"
"       49103","Sunflower","        2004","Kharif","Karnataka","      262686","     0.56375","0.5759251017","-0.391787758","0.4330388552","0.3636767715","           1"
"       49203","Sunflower","        2004","Rabi","Karnataka","      235635"," 0.635652174","0.6049032254","-0.391787758","0.4572706094","0.3845854653","           2"
"       49303","Sunflower","        2004","Summer","Karnataka","       29797"," 0.684347826","-0.182848427","-0.391787758","-0.201454041","-0.183803927","           1"
"       49403","Sweet potato","        2004","Whole Year","Karnataka","       29199"," 6.102142857","-0.240634102","-0.391787758","-0.249774915","-0.225498241","           1"
"       49503","Tapioca","        2004","Whole Year","Karnataka","        8428","       9.385","-0.244068738","-0.391787758","-0.252646988","-0.227976447","           1"
"       49603","Tobacco","        2004","Whole Year","Karnataka","       67502","        0.75","-0.120797088","-0.391787758","-0.149566182","-0.139031793","           1"
"       49703","Turmeric","        2004","Whole Year","Karnataka","       19386"," 4.482857143","-0.239955908","-0.391787758","-0.249207804","-0.225008901","           1"
"       49803","Urad","        2004","Kharif","Karnataka","       14678"," 0.134285714","-0.070849534","-0.391787758","-0.107799612","-0.102992948","           1"
"       49903","Urad","        2004","Rabi","Karnataka","        1550"," 0.347857143","-0.239375963","-0.391787758","-0.248722849","-0.224590452","           1"
"       50003","Wheat","        2004","Rabi","Karnataka","      206296"," 0.845333333","0.0846915954","-0.391787758","0.0222652075","0.0092352245","           1"
"       50103","Arecanut","        2004","Whole Year","Kerala","      110342"," 0.854285714","-0.098733268","  1.76573374","-0.131116228","-0.123112003","           1"
"       50203","Banana","        2004","Whole Year","Kerala","      475371"," 7.803571429","-0.165196279","  1.76573374","-0.186693164","-0.171067307","           1"
"       50303","Black pepper","        2004","Whole Year","Kerala","       74980"," 0.222857143","0.0787939004","  1.76573374","0.0173335047","0.0049798386","           2"
"       50403","Cardamom","        2004","Whole Year","Kerala","        8616","       0.069","-0.189059974","  1.76573374"," -0.20664819","-0.188285768","           1"
"       50503","Cashewnut","        2004","Whole Year","Kerala","       60584","        0.56","-0.134246344","  1.76573374","-0.160812564","-0.148735885","           1"
"       50603","Coconut","        2004","Whole Year","Kerala","  6001000000"," 6112.145714","0.9815942707","  1.76573374","0.7722628744","0.6563807625","           1"
"       50703","Cotton(lint)","        2004","Kharif","Kerala","        2370","        1.61","-0.243514721","  1.76573374","-0.252183713","-0.227576705","           1"
"       50803","Garlic","        2004","Whole Year","Kerala","        5202","          17","-0.245105816","  1.76573374","  -0.2535142","-0.228724733","           1"
"       50903","Ginger","        2004","Whole Year","Kerala","       45305"," 3.022857143","-0.231889903","  1.76573374","-0.242462941","-0.219189006","           1"
"       51003","Groundnut","        2004","Kharif","Kerala","         996","        0.74","-0.243686657","  1.76573374","-0.252327488","-0.227700763","           0"
"       51103","Jowar","        2004","Kharif","Kerala","        1309","       0.505","-0.242021875","  1.76573374","-0.250935383","-0.226499566","           1"
"       51203","Other Cereals","        2004","Kharif","Kerala","         746","      0.8475","-0.244220206","  1.76573374","-0.252773646","-0.228085736","           1"
"       51303","Ragi","        2004","Kharif","Kerala","        1119","       0.782","-0.243636168","  1.76573374","-0.252285268","-0.227664333","           1"
"       51403","Rice","        2004","Autumn","Kerala","      241824"," 2.271538462"," -0.10176672","  1.76573374","-0.133652826"," -0.12530074","           1"
"       51503","Rice","        2004","Summer","Kerala","       89752"," 2.256923077","-0.196764367","  1.76573374","-0.213090669","-0.193844747","           2"
"       51603","Rice","        2004","Winter","Kerala","      335529"," 2.175714286","-0.042347647","  1.76573374","-0.083966091","-0.082427875","           1"
"       51703","Sesamum","        2004","Kharif","Kerala","         260"," 0.228333333","-0.244318456","  1.76573374","-0.252855803","-0.228156627","           1"
"       51803","Sugarcane","        2004","Whole Year","Kerala","      154300"," 82.35153846","-0.242902026","  1.76573374","-0.251671373","-0.227134625","           0"
"       51903","Sweet potato","        2004","Whole Year","Kerala","       10013"," 11.52769231","-0.244382591","  1.76573374","-0.252909434","-0.228202902","           1"
"       52003","Tapioca","        2004","Whole Year","Kerala","     2400043"," 28.10571429","-0.124777555","  1.76573374","-0.152894682","-0.141903834","           1"
"       52103","Tobacco","        2004","Whole Year","Kerala","         223","        5.58","-0.245468793","  1.76573374","-0.253817725","-0.228986634","           1"
"       52203","Turmeric","        2004","Whole Year","Kerala","        6244","       2.025","-0.241592034","  1.76573374","-0.250575946","-0.226189421","           1"
"       52303","Arecanut","        2004","Whole Year","Meghalaya","       14169"," 1.154285714","  -0.2301951","4.0765157726","-0.241045733","-0.217966149","           1"
"       52403","Arhar/Tur","        2004","Kharif","Meghalaya","         633"," 0.806666667","-0.244426257","4.0765157726","-0.252945948","-0.228234409","           1"
"       52503","Banana","        2004","Whole Year","Meghalaya","       67838"," 10.06571429","  -0.2369593","4.0765157726","-0.246702015","-0.222846748","           1"
"       52603","Black pepper","        2004","Whole Year","Meghalaya","         578","         0.8","-0.244302081","4.0765157726"," -0.25284211","-0.228144812","           0"
"       52703","Castor seed","        2004","Kharif","Meghalaya","          20"," 0.693333333","-0.245479709","4.0765157726","-0.253826853"," -0.22899451","           1"
"       52803","Coriander","        2004","Whole Year","Meghalaya","         306","      5.4925","-0.245451053","4.0765157726","-0.253802891","-0.228973834","           0"
"       52903","Cotton(lint)","        2004","Kharif","Meghalaya","        7765"," 1.046666667","-0.235656131","4.0765157726","-0.245612293","-0.221906467","           1"
"       53003","Dry chillies","        2004","Whole Year","Meghalaya","        1303"," 0.844285714","-0.243007099","4.0765157726","-0.251759235","-0.227210438","           1"
"       53103","Garlic","        2004","Whole Year","Meghalaya","        1139","        1.79","-0.245025306","4.0765157726","-0.253446877","-0.228666643","           1"
"       53203","Ginger","        2004","Kharif","Meghalaya","       47138"," 6.122857143","-0.232939261","4.0765157726","-0.243340424","-0.219946154","           1"
"       53303","Gram","        2004","Rabi","Meghalaya","         324"," 0.586666667","-0.244815161","4.0765157726","-0.253271153","-0.228515016","           1"
"       53403","Jute","        2004","Kharif","Meghalaya","       20153","         4.8","-0.240039147","4.0765157726","-0.249277409","-0.225068961","           0"
"       53503","Linseed","        2004","Rabi","Meghalaya","          35","        0.47","-0.245421033","4.0765157726","-0.253777787","-0.228952173","           0"
"       53603","Maize","        2004","Kharif","Meghalaya","       24000"," 1.465714286","-0.222496165","4.0765157726","-0.234607818","-0.212411108","           1"
"       53703","Mesta","        2004","Kharif","Meghalaya","       19018"," 4.543333333","-0.239798982","4.0765157726","-0.249076581","-0.224895674","           1"
"       53803","Other  Rabi pulses","        2004","Rabi","Meghalaya","        1645","        0.76","-0.242653674","4.0765157726","-0.251463698"," -0.22695543","           1"
"       53903","Potato","        2004","Whole Year","Meghalaya","      141622"," 7.178571429"," -0.22193396","4.0765157726","-0.234137697","-0.212005458","           1"
"       54003","Rapeseed &Mustard","        2004","Rabi","Meghalaya","        4797","        0.64","-0.235668412","4.0765157726","-0.245622563","-0.221915328","           1"
"       54103","Rice","        2004","Autumn","Meghalaya","       37766"," 1.492857143"," -0.20094679","4.0765157726","-0.216588047","-0.196862507","           1"
"       54203","Rice","        2004","Summer","Meghalaya","       37439"," 2.078333333","-0.232936532","4.0765157726","-0.243338142","-0.219944185","           0"
"       54303","Rice","        2018","Summer","Odisha","      925810"," 2.586071429","0.1286841424","0.2425541652"," 0.214614545","0.2209795636","           1"
"         104","Rice","        2004","Winter","Meghalaya","      118514"," 1.792857143","-0.150468416","4.0765157726","  -0.1743776","-0.160440657","           0"
"         204","Sesamum","        2004","Kharif","Meghalaya","         860"," 0.548333333","-0.243301847","4.0765157726","-0.252005706","-0.227423109","           2"
"         304","Small millets","        2004","Kharif","Meghalaya","        2241"," 0.957142857","-0.241904522","4.0765157726","-0.250837251","-0.226414892","           1"
"         404","Soyabean","        2004","Kharif","Meghalaya","         935"," 0.915714286","-0.244203831","4.0765157726","-0.252759953","-0.228073921","           1"
"         504","Sugarcane","        2004","Whole Year","Meghalaya","         225","       2.264","-0.245408751","4.0765157726","-0.253767518","-0.228943312","           1"
"         604","Sweet potato","        2004","Kharif","Meghalaya","       16172"," 3.352857143","-0.238735978","4.0765157726","-0.248187687"," -0.22412868","           1"
"         704","Sweet potato","        2004","Whole Year","Meghalaya","       16172"," 3.352857143","-0.238735978","4.0765157726","-0.248187687"," -0.22412868","           0"
"         804","Tapioca","        2004","Whole Year","Meghalaya","       20644"," 6.367142857","-0.240099188","4.0765157726","-0.249327616","-0.225112283","           1"
"         904","Tobacco","        2004","Whole Year","Meghalaya","         479","        0.55","  -0.2445286","4.0765157726","-0.253031528","-0.228308253","           1"
"        1004","Turmeric","        2004","Whole Year","Meghalaya","        9016"," 4.715714286"," -0.24322816","4.0765157726","-0.251944089","-0.227369941","           1"
"        1104","Wheat","        2004","Rabi","Meghalaya","        1564"," 1.156666667","-0.244345747","4.0765157726","-0.252878625","-0.228176318","           1"
"        1204","Arecanut","        2004","Whole Year","Tamil Nadu","        7390","        1.55","-0.238595426","-0.494247077","-0.248070157","-0.224027268","           2"
"        1304","Arhar/Tur","        2004","Kharif","Tamil Nadu","       28979","      0.6684","-0.186278969","-0.494247077"," -0.20432269","-0.186279179","           0"
"        1404","Bajra","        2004","Kharif","Tamil Nadu","      124300"," 1.408846154","-0.112329898","-0.494247077","-0.142485846"," -0.13292243","           1"
"        1504","Banana","        2004","Whole Year","Tamil Nadu","     3461788"," 41.73931034","-0.134313208","-0.494247077","-0.160868477","-0.148784129","           1"
"        1604","Cardamom","        2004","Whole Year","Tamil Nadu","         450"," 0.071818182","-0.238787831","-0.494247077","-0.248231048","-0.224166095","           1"
"        1704","Cashewnut","        2004","Whole Year","Tamil Nadu","       44497","  0.34037037","-0.102708277","-0.494247077","-0.134440164","-0.125980105","           1"
"        1804","Castor seed","        2004","Kharif","Tamil Nadu","        2598","      0.3392","-0.234239702","-0.494247077","-0.244427863","-0.220884466","           0"
"        1904","Coconut","        2004","Whole Year","Tamil Nadu","  4097000000"," 10877.70276","0.2417064664","-0.494247077","0.1535623818","0.1225267509","           1"
"        2004","Coriander","        2004","Whole Year","Tamil Nadu","        8391","      0.4236","-0.219118841","-0.494247077","-0.231783671","-0.209974255","           1"
"        2104","Cotton(lint)","        2004","Kharif","Tamil Nadu","      185960"," 1.571153846","-0.068996441","-0.494247077","-0.106250039","-0.101655878","           1"
"        2204","Dry chillies","        2004","Whole Year","Tamil Nadu","       44631"," 0.761724138","-0.154110468","-0.494247077","-0.177423115"," -0.16306852","           0"
"        2304","Garlic","        2004","Whole Year","Tamil Nadu","        2632","       5.854","-0.244918869","-0.494247077","-0.253357874","-0.228589845","           1"
"        2404","Ginger","        2004","Kharif","Tamil Nadu","       11076","      19.255","-0.244740109","-0.494247077","-0.253208394","-0.228460864","           1"
"        2504","Gram","        2004","Rabi","Tamil Nadu","        3942","       0.545","-0.236762801","-0.494247077","-0.246537701","-0.222704967","           0"
"        2604","Groundnut","        2004","Kharif","Tamil Nadu","     1005342"," 1.790714286","0.5948872418","-0.494247077","0.4488951585","0.3773585952","           1"
"        2704","Horse-gram","        2004","Kharif","Tamil Nadu","       20110","      0.3068","-0.153396795","-0.494247077","-0.176826335","-0.162553581","           1"
"        2804","Jowar","        2004","Kharif","Tamil Nadu","      252063","       0.825","0.2685654044","-0.494247077","0.1760220549","0.1419063808","           1"
"        2904","Maize","        2004","Kharif","Tamil Nadu","      294717"," 1.758846154"," 0.013599945","-0.494247077","-0.037182237","  -0.0420598","           2"
"        3004","Moong(Green Gram)","        2004","Kharif","Tamil Nadu","       61760"," 0.417777778","-0.034070133","-0.494247077","-0.077044363","-0.076455369","           1"
"        3104","Niger seed","        2004","Kharif","Tamil Nadu","           0","           0","-0.243832667","-0.494247077","-0.252449582","-0.227806114","           1"
"        3204","Onion","        2004","Whole Year","Tamil Nadu","      256359"," 9.490357143","-0.209374408","-0.494247077","-0.223635293","-0.202943318","           1"
"        3304","Other Kharif pulses","        2004","Kharif","Tamil Nadu","       18642"," 0.201071429","-0.120558288","-0.494247077","-0.149366495"," -0.13885949","           0"
"        3404","Potato","        2004","Whole Year","Tamil Nadu","       79060","     16.0325","-0.238654103","-0.494247077","-0.248119223","-0.224069605","           1"
"        3504","Ragi","        2004","Kharif","Tamil Nadu","      154085"," 1.742307692","-0.096996164","-0.494247077","-0.129663646","-0.121858623","           1"
"        3604","Rapeseed &Mustard","        2004","Rabi","Tamil Nadu","         109","        0.25","-0.244906588","-0.494247077","-0.253347604","-0.228580984","           1"
"        3704","Rice","        2004","Kharif","Tamil Nadu","     5061622"," 3.015172414","2.3100834962","-0.494247077","1.8831568956","1.6149305562","           1"
"        3804","Sesamum","        2004","Kharif","Tamil Nadu","       33840"," 0.397857143","-0.146284628","-0.494247077","-0.170879081","-0.157421913","           1"
"        3904","Small millets","        2004","Kharif","Tamil Nadu","       42869","      0.8724","-0.176508609","-0.494247077","-0.196152631","-0.179229535","           1"
